format,urlkey,timestamp,original,mimetype,statuscode,digest,version,album,artist,composer,genre,duration,audioCompressor,audioSampleRate,releaseDate,content_length,sha256,sha512,top_word,top_word_count,language,redirect,robotflags,length,offset,filename,date_created,data_modified,hasAudio,hasVideo,height,width,title,author,last_author,company,creation_date,last_modified,revision_number,slide_count,word_Count,comments,template,pdf_version,pdf_generator,pdf_encoder,page_count,,,,,,
image,laps.noaa.gov/domains/co/data/lapsprd/verif/lmr/plot/radar_fcst_ets_30_comp_160370600.png,2.01602E+13,http://laps.noaa.gov/domains/co/data/lapsprd/verif/LMR/plot/radar_fcst_ets_30_comp_160370600.png,image/png,200,UR5LQ2AKSWSHR7OER4KYX5K7DEWTPBYA,,,,,,,,,,14220,,,,,,,,,454327961,LOC-QUARTERLY-002-20160226002138268-10413-443~wbgrp-crawl028.us.archive.org~8443.warc.gz,,,,,600,1200,,,,,,,,,,,,,,,,,,,,,
image,liftoff.msfc.nasa.gov/shuttle/usml2/gifs/fluid.gif,2.00009E+13,http://liftoff.msfc.nasa.gov:80/Shuttle/USML2/gifs/fluid.gif,image/gif,200,TF3E46LAZD3ACW7EAZDFHGLNNXALD4H5,,,,,,,,,,22505,,,,,,,,,50333343,USFEDGOV-EXTRACT-2000-20170908000000-ARCS-PART-00313-000030.arc.gz,,,,,71,354,,,,,,,,,,,,,,,,,,,,,
image,lincoln.nal.usda.gov/nal_web/hsmrs/content_images/infant_feeding2.jpg,2.00904E+13,http://lincoln.nal.usda.gov/nal_web/hsmrs/content_images/infant_feeding2.jpg,image/jpeg,200,KPNHQQ2F63WYRE7EAFAA6AYC4YB3LVMO,,,,,,,,,,7179,,,,,,,,,2718425,LOC-TRANSITION-011-20090420081208-05500-crawling107.us.archive.org.warc.gz,,,,,70,80,,,,,,,,,,,,,,,,,,,,,
image,loc.gov/exhibits/cwaj/images/credits/13080t.jpg,2.00712E+13,http://www.loc.gov/exhibits/cwaj/images/credits/13080t.jpg,image/jpeg,200,56XOXL4SQ7J5B6IVMW7SP6SK62ZWG2NH,,,,,,,,,,3764,,,,,,,,,61223803,CONGRESS-047-20071202210620-02034-crawling08.us.archive.org.arc.gz,,,,,66,125,,,,,,,,,,,,,,,,,,,,,
image,loc.gov/loc/lcib/images/linc-white.jpg,2.00504E+13,http://www.loc.gov/loc/lcib/images/linc-white.jpg,image/jpeg,200,MNOMSYR4IKDOK6OBIXKM3TK3LD3XUDYO,,,,,,,,,,19209,,,,,,,,,86867676,CONGRESS-0504-20050427224316-00467-crawling004.archive.org.arc.gz,,,,,221,230,,,,,,,,,,,,,,,,,,,,,
image,loc.gov/preserv/prd/gardfor/images/v5i240b7.gif,2.00809E+13,http://www.loc.gov/preserv/prd/gardfor/images/v5i240b7.gif,image/gif,200,NP2YTHSPWD4LG24CS5LWGA5ZJSQKHCOY,,,,,,,,,,53599,,,,,,,,,334897825,LOC-LOCGOV-EXTRACTION-ARCS-YAA-PART-1437-000000.arc.gz,,,,,697,532,,,,,,,,,,,,,,,,,,,,,
image,m.gsa.gov/gsa/pbsbpp/photos/ks0070-h-2003-00014.gif,2.01706E+13,https://m.gsa.gov/gsa/pbsbpp/photos/KS0070-H-2003-00014.GIF,image/gif,200,327HR4T2CFMV7YANSKAZQ3AFMN5IM3AF,,,,,,,,,,40635,,,,,,,,,217460180,LOC-QUARTERLY-008-20170616165845470-12085-5797~wbgrp-crawl202.us.archive.org~8443.warc.gz,,,,,194,299,,,,,,,,,,,,,,,,,,,,,
image,mag.ncep.noaa.gov/data/estofs/12/estofs_hawaii_057_total_water_level.gif,2.01705E+13,http://mag.ncep.noaa.gov/data/estofs/12/estofs_hawaii_057_total_water_level.gif,image/gif,200,YRUZVCMP5ZAFOE3J3N6IVDUQEUQMSII6,,,,,,,,,,11950,,,,,,,,,881490645,LOC-QUARTERLY-008-20170529104319952-05723-5797~wbgrp-crawl202.us.archive.org~8443.warc.gz,,,,,768,1024,,,,,,,,,,,,,,,,,,,,,
image,mag.ncep.noaa.gov/data/gefs-mnsprd/00/gefs-mnsprd_africa_192_mslp.gif,2.01602E+13,http://mag.ncep.noaa.gov/data/gefs-mnsprd/00/gefs-mnsprd_africa_192_mslp.gif,image/gif,200,RIB5BDCMPQYSDXAGNEF4IXCICQ2RTG75,,,,,,,,,,49581,,,,,,,,,601782487,LOC-QUARTERLY-002-20160225094559320-10131-443~wbgrp-crawl028.us.archive.org~8443.warc.gz,,,,,768,1024,,,,,,,,,,,,,,,,,,,,,
image,marsrover.nasa.gov/gallery/all/1/n/362/1n160330765eff4200p1617r0m1-thm.jpg,2.00904E+13,http://marsrover.nasa.gov/gallery/all/1/n/362/1N160330765EFF4200P1617R0M1-THM.JPG,image/jpeg,200,BL42T6P3SFDGHEVIYKZH7J24AHV2WTRL,,,,,,,,,,872,,,,,,,,,47539913,LOC-TRANSITION-012-20090426191858-03879-crawling107.us.archive.org.warc.gz,,,,,100,100,,,,,,,,,,,,,,,,,,,,,
image,medlineplus.nlm.nih.gov/exhibition/ephemera/images/aids32.gif,2.00909E+13,http://medlineplus.nlm.nih.gov/exhibition/ephemera/images/aids32.gif,image/gif,200,BMSGPT4ATHZKVEIRBSLAQBHLUYR4WN2W,,,,,,,,,,14680,,,,,,,,,29561002,LOC-WEEKLY-005-20090922171322-03793-crawling107.us.archive.org.warc.gz,,,,,107,165,,,,,,,,,,,,,,,,,,,,,
image,modis-snow-ice.gsfc.nasa.gov/snow_cover/files/2012191/lg/mor10fsclldy_r12c06_500m.png,2.01207E+13,http://modis-snow-ice.gsfc.nasa.gov/snow_cover/files/2012191/lg/MOR10FSCLLDY_r12c06_500m.png,image/png,200,UTRLT5X2TF7PQJOGQPVJL4MDSJDNFJ2Y,,,,,,,,,,6515,,,,,,,,,911764012,LC-formats-20120721131831422-00670-15911~lx8~8544.warc.gz,,,,,1024,1024,,,,,,,,,,,,,,,,,,,,,
image,montenegro.usaid.gov/upload/images/news_events/certification.jpg,2.00904E+13,http://montenegro.usaid.gov/upload/images/news_events/certification.jpg,image/jpeg,200,XCD57OLUQCNY5ECXMQVGCZTGCUIXQ4FE,,,,,,,,,,3600,,,,,,,,,16777667,LOC-TRANSITION-009-20090403045203-04774-crawling107.us.archive.org.arc.gz,,,,,100,100,,,,,,,,,,,,,,,,,,,,,
image,nga.gov/feature/artnation/steichen/images/navigation/navar_steichen_1.gif,2.01011E+13,http://www.nga.gov/feature/artnation/steichen/images/navigation/navar_steichen_1.gif,image/gif,200,JIGYPWR5GZGEIUF6N7EJ7B7SJ337QFWD,,,,,,,,,,703,,,,,,,,,524108254,LOC-MONTHLY-015-20101107185509-00396-crawling111.us.archive.org.warc.gz,,,,,20,415,,,,,,,,,,,,,,,,,,,,,
image,nsa.gov/docs/venona/docs/apr42/15_apr_1942_r5_m2_p1.gif,2.00109E+13,www.nsa.gov,image/gif,200,OWDXFF3QYCGWV7C36SSHWYFO2YULOEJ6,,,,,,,,,,25571,,,,,,,,,6466661,SEPT11_99_89.arc.gz,,,,,885,680,,,,,,,,,,,,,,,,,,,,,
image,nt-server.pns.anl.gov/hyper-physics/images/leucip4.gif,1.99703E+13,http://nt-server.pns.anl.gov:80/hyper-physics/images/leucip4.gif,image/gif,200,H4CII4I7OIV7TDZLCDHRZWMH6WO2Q7PE,,,,,,,,,,10853,,,,,,,,,27461040,USFEDGOV-EXTRACT-1997-20170908000000-ARCS-PART-00001-000000.arc.gz,,,,,362,326,,,,,,,,,,,,,,,,,,,,,
image,osdbuweb.dot.gov/translink/sept2001/pf2002.gif,2.0011E+13,http://osdbuweb.dot.gov:80/translink/sept2001/PF2002.gif,image/gif,200,DC4RR4HDOFKVHRWIE2PBNYOQA4AZTDRM,,,,,,,,,,12296,,,,,,,,,28379821,USFEDGOV-EXTRACT-2001-20170908000000-ARCS-PART-00162-000023.arc.gz,,,,,199,159,,,,,,,,,,,,,,,,,,,,,
image,p25ext.lanl.gov/phenix/mvd/talks/phenix/022698/slide5.gif,2.01511E+13,http://p25ext.lanl.gov/phenix/mvd/talks/phenix/022698/slide5.gif,image/gif,200,GELTTXGWLR3YQNZUZEV766B2TKVTYHSV,,,,,,,,,,1433,,,,,,,,,183182730,LOC-QUARTERLY-001-20151110180004303-04565-14548~wbgrp-crawl028.us.archive.org~8443.warc.gz,,,,,99,76,,,,,,,,,,,,,,,,,,,,,
image,ports.parks.ca.gov/parkindex/images/icons/ohv.gif,2.00904E+13,http://ports.parks.ca.gov/parkindex/images/icons/ohv.gif,image/gif,200,IMKAEJLX2V6UT3WMOX2XHX7RGQTF4OF4,,,,,,,,,,101,,,,,,,,,21951980,LOC-TRANSITION-013-20090430200822-01490-crawling107.us.archive.org.warc.gz,,,,,18,21,,,,,,,,,,,,,,,,,,,,,
image,response.restoration.noaa.gov/sites/default/files/images/13/orca.via_.moc_.noaa_.jpg?1332535592,2.01612E+13,http://response.restoration.noaa.gov/sites/default/files/images/13/orca.via_.moc_.noaa_.jpg?1332535592,image/jpeg,200,NEGP6LENVPZBDOB5I5YI3JJIXVJ43MDR,,,,,,,,,,82546,,,,,,,,,520630458,LOC-QUARTERLY-006-20161209014415029-00910-29402~wbgrp-crawl202.us.archive.org~8443.warc.gz,,,,,340,472,,,,,,,,,,,,,,,,,,,,,
image,science.doe.gov/grants/images/about_grants.gif,2.01012E+13,http://science.doe.gov/grants/images/about_grants.gif,image/gif,200,XJ7LEGTFDYMWJTYGQ6P5DMYLJHSI3REF,,,,,,,,,,14647,,,,,,,,,636747418,LOC-MONTHLY-016-20101208104735-00723-crawling111.us.archive.org.warc.gz,,,,,18,224,,,,,,,,,,,,,,,,,,,,,
presentation,ada.ky.gov/adaemploymenttaxincentives.ppt,2.01003E+13,http://ada.ky.gov/ADAEMPLOYMENTTaxIncentives.ppt,application/vnd.ms-powerpoint,200,4Y6Z6KRRHS3TIVQ2ZJVYVW7RSGXOBS6Y,,,,,,,,,,137216,,,tax,24,en,,,,928562021,LOC-WEEKLY-033-20100331204746-00000-crawling107.us.archive.org.warc.gz,,,,,,,"Human Development Institute Promoting Independence, Productivity, and Integration for All People _________________________________",Norb Ryan,AWETHERBY,-,1998-12-17T14:31:23Z,2005-03-25T15:56:39Z,47,31,781,-,8100:Applications:Microsoft Office:Microsoft PowerPoint 4:Templates:Color Overheads:tridotsc.ppt - Tridots,,,,,,,,,,
presentation,astrophysics.gsfc.nasa.gov/conferences/supernova1987a/staveley-smith.ppt,2.00904E+13,http://astrophysics.gsfc.nasa.gov/conferences/supernova1987a/Staveley-Smith.ppt,application/vnd.ms-powerpoint,200,7EZSHVTKZE2FXP5SXI6DO2RJPIDLMXOP,,,,,,,,,,1580032,,,ghz,11,en,,,,74754187,LOC-TRANSITION-011-20090419154050-04461-crawling107.us.archive.org.warc.gz,,,,,,,xNTD and the Pathway to SKA,-,Lister Staveley-Smith,Lister Staveley-Smith,-,2007-02-20T13:41:45Z,51,17,553,-,-,,,,,,,,,,
presentation,awm.delaware.gov/sitecollectiondocuments/awm+gallery/vsm+data+metrics.ppt,2.01002E+13,http://www.awm.delaware.gov/SiteCollectionDocuments/AWM%20Gallery/VSM%20Data%20Metrics.ppt,application/vnd.ms-powerpoint,200,ZHT4MJOX7D7OIRMCBPX4PMWZ4OQ7XSZ2,,,,,,,,,,136704,,,complete,28,en,,,,78408652,LOC-WEEKLY-027-20100220061543-01323-crawling107.us.archive.org.warc.gz,,,,,,,VSM Data Metrics,,nancy.terranova,State of Delaware,2006-10-16T16:19:52Z,2006-10-26T19:37:20Z,4,1,2,-,Proposal,,,,,,,,,,
presentation,bcbintranet.sc.gov/ohr/hr-advisory/workforceplanningimportant.ppt,2.00904E+13,http://www.bcbintranet.sc.gov/OHR/hr-advisory/WorkforcePlanningImportant.ppt,application/vnd.ms-powerpoint,200,KDBPF6PJCBK2BEIYC2L5I33THZMINFML,,,,,,,,,,53760,,,workforce,5,en,,,,22409895,LOC-TRANSITION-011-20090416103328-00482-crawling107.us.archive.org.warc.gz,,,,,,,Why Workforce Planning is Important during Hard times,OHR User,OHRuser,SC Office of Human Resources,2009-01-07T14:28:04Z,2009-01-09T16:31:58Z,7,9,238,-,-,,,,,,,,,,
presentation,beamdocs.fnal.gov/ad/docdb/0010/001026/003/040225_lehman_review.ppt,2.01511E+13,http://beamdocs.fnal.gov/AD/DocDB/0010/001026/003/040225_Lehman_Review.ppt,application/vnd.ms-powerpoint,200,OJOHGFEE4EI44UNSXLNV4Q5IKJ2L4H2Y,,,,,,,,,,8227840,,,tb,2246,en,,,,87040133,LOC-QUARTERLY-001-20151115084838648-07620-14548~wbgrp-crawl028.us.archive.org~8443.warc.gz,,,,,,,PowerPoint Presentation,Raymond Stefanski,stefanski,Fermilab PPD,2003-06-30T15:15:33Z,2004-02-22T22:33:55Z,122,45,1638,-,-,,,,,,,,,,
presentation,beamdocs.fnal.gov/ad/docdb/0022/002206/001/shiltsev_thoughts.ppt,2.01511E+13,http://beamdocs.fnal.gov/AD/DocDB/0022/002206/001/Shiltsev_Thoughts.ppt,application/vnd.ms-powerpoint,200,H2HSFNFUJJON3KXETDSZRA3CVN2FXZQY,,,,,,,,,,2650624,,,beam,18,en,,,,923186261,LOC-QUARTERLY-001-20151114111017855-07107-14548~wbgrp-crawl028.us.archive.org~8443.warc.gz,,,,,,,Betabeam Design Study in Eurisol,Michael Benedikt,v.shiltsev,CERN,2002-06-20T12:58:39Z,2006-03-14T21:03:05Z,324,23,921,-,C:\Documents and Settings\lindroos\Application Data\Microsoft\Templates\betabeam.pot,,,,,,,,,,
presentation,bhpr.hrsa.gov/grants00/ta-2000.pps,2.00104E+13,http://www.bhpr.hrsa.gov:80/grants00/ta-2000.pps,application/vnd.ms-powerpoint,200,NHD45RERHGZMBYLD6GIAV5V75C7YAPML,,,,,,,,,,203264,,,health,21,en,,,,96059094,USFEDGOV-EXTRACT-2001-20170908000000-ARCS-PART-00270-000000.arc.gz,,,,,,,No Slide Title,Young Song,jjohns,HRSA,1999-04-13T18:01:48Z,1999-11-22T14:07:40Z,105,28,1309,-,C:\Program Files\Microsoft Office\Templates\Presentation Designs\SERENE.POT,,,,,,,,,,
presentation,cdc.gov/nchstp/dstd/stats_trends/chlamydi.ppt,2.00608E+13,http://www.cdc.gov/nchstp/dstd/Stats_Trends/chlamydi.ppt,application/vnd.ms-powerpoint,200,S3PMUWQ5M46L2SII66LHHYCXIWBOEAYZ,,,,,,,,,,839168,,,,,,,,,26192988,LOC-CRISIS-IN-DARFUR-2006-26-20060828085635-01759-crawling001.archive.org.arc.gz,,,,,,,No Slide Title,Graphics,Graphics,CDC,1998-10-27T23:41:56Z,1998-10-28T00:00:02Z,1,5,-,-,-,,,,,,,,,,
presentation,cdc.gov/tb/programs/evaluation/guide/webinar/using_survillance_data_in_evaluation.ppt,2.00911E+13,http://cdc.gov/tb/programs/Evaluation/Guide/Webinar/Using_survillance_data_in_evaluation.ppt,application/vnd.ms-powerpoint,200,2L5JFJNVCBULD4V5UFNMPUKWM3BYSSYC,,,,,,,,,,747008,,,data,36,en,,,,81649137,LOC-WEEKLY-013-20091113093459-00926-crawling110.us.archive.org.warc.gz,,,,,,,Step 4. Gather Credible Evidence,lsl1,lsl1,NCHSTP,2005-11-18T18:49:07Z,2005-12-13T20:26:13Z,183,35,1364,-,blank,,,,,,,,,,
presentation,cdph.ca.gov/programs/wicworks/documents/babybehavior/wic-bb-finaltrainingcawicpart1.ppt,2.01107E+13,http://www.cdph.ca.gov/programs/wicworks/Documents/BabyBehavior/WIC-BB-FinalTrainingCAWICPart1.ppt,application/vnd.ms-powerpoint,200,FEB4N3DLWJEUJXZSPEABGKDIQP4WWGLI,,,,,,,,,,4776448,,,uc,159,en,,,,17444138,LOC-WEEKLY-093-H1-20110703051303-00176-crawling118.us.archive.org.warc.gz,,,,,,,PowerPoint Handout Part 1,Nutrition Department,"Donaldson, Jenny (CDPH-CFH-WIC)",UC Davis,2005-02-02T01:14:58Z,2011-03-01T17:11:06Z,336,83,3343,-,Textured,,,,,,,,,,
presentation,digitalpreservation.gov/meetings/documents/ndiipp08/session10_altman.ppt,2.01401E+13,http://www.digitalpreservation.gov//meetings/documents/ndiipp08/session10_altman.ppt,application/vnd.ms-powerpoint,200,TVFKQHOT6QZXCR7FJ7ITHVWVMUE2SAWV,,,,,,,,,,3645952,,,crabtree,38,en,,,,833374495,LOC-MONTHLY-053-20140108045558090-03696-6647~wbgrp-crawl025.us.archive.org~8443.warc.gz,,,,,,,Data-PASS,gutmann,UNC,ICPSR,2008-07-02T15:56:07Z,2008-07-08T19:22:18Z,59,18,936,-,-,,,,,,,,,,
presentation,digitalpreservation.gov/news/events/ndiipp_meetings/ndiipp08/docs/session9_nelson.ppt,2.00909E+13,http://www.digitalpreservation.gov/news/events/ndiipp_meetings/ndiipp08/docs/session9_nelson.ppt,application/vnd.ms-powerpoint,200,XSUSS2GJ27FRRGI56J3ZGP6U42CA6U7U,,,,,,,,,,1509376,,,ndiipp,20,en,,,,70621125,LOC-MONTHLY-002-20090902132645-00228-crawling101.warc.gz,,,,,,,Integrating Preservation Functions into the Apache Web Server,Joan A. Smith,Office 2004 Test Drive User,,2006-05-30T13:57:24Z,2008-07-09T16:57:14Z,802,19,1197,-,-,,,,,,,,,,
presentation,dnr.sc.gov/marine/nerr/present/sustainable/jeff+huntley+ech_3.22.06.ppt,2.00908E+13,http://www.dnr.sc.gov/marine/NERR/present/sustainable/Jeff%20Huntley%20ECH_3.22.06.ppt,application/vnd.ms-powerpoint,200,VQSD3OBG264KPI6UP2PX3GSVJTXBNTDD,,,,,,,,,,19109376,,,energy,19,en,,,,7935579,LOC-TRANSITION-028-20090817072042-03735-crawling107.us.archive.org.warc.gz,,,,,,,PowerPoint Presentation,greg,sflaptop,Southface Energy Institute,2004-08-12T19:25:25Z,2006-03-22T13:17:11Z,141,29,847,-,-,,,,,,,,,,
presentation,doleta.gov/performance/trainingtutorials/ppt/w5+-+using+software+to+enhance+perf3_wa.ppt,2.01208E+13,http://doleta.gov/performance/trainingtutorials/ppt/W5%20-%20Using%20Software%20to%20Enhance%20Perf3_WA.ppt,application/vnd.ms-powerpoint,200,QBZXOW7EJ6XD7CEVOY3ZDIWLI4K6RQCB,,,,,,,,,,1065472,,,reports,39,en,,,,100637382,LOC-MONTHLY-036-H3-20120804203809524-00705-20600~wbgrp-crawl024.us.archive.org~8443.warc.gz,,,,,,,OVERVIEW,CElmore,bowman.ed,,2005-02-16T17:20:51Z,2007-07-16T16:24:06Z,36,14,760,-,C:\Documents and Settings\CElmore.ESD1\Application Data\Microsoft\Templates\Master Slide2.pot,,,,,,,,,,
presentation,dop.wa.gov/sitecollectiondocuments/payroll/hrmssupport/trainingandolqr/jobaids/orgmgmt.ppt,2.0101E+13,http://dop.wa.gov/SiteCollectionDocuments/Payroll/HRMSSupport/TrainingAndOLQR/JobAids/orgmgmt.ppt,application/vnd.ms-powerpoint,200,Z6MTI2ZWTYIKEMOFKFCST3D47KFC3QXA,,,,,,,,,,121344,,,organizational,31,en,,,,603931549,LOC-WEEKLY-058-20101027092358-00030-crawling107.us.archive.org.warc.gz,,,,,,,Organizational Management,Accenture,Department of Personnel,Accenture,2004-09-14T19:32:56Z,2008-05-13T16:49:34Z,44,6,604,Blank Presentation. Accenture Firmwide Templates v10.0.,blank,,,,,,,,,,
presentation,dop.wa.gov/sitecollectiondocuments/payroll/hrmssupport/trainingandolqr/jobaids/supervisorroles.ppt,2.00909E+13,http://www.dop.wa.gov/SiteCollectionDocuments/Payroll/HRMSSupport/TrainingAndOLQR/JobAids/supervisorroles.ppt,application/vnd.ms-powerpoint,200,74R3BZJYK5WR6JAHQ5LF3CTTNMTPSCJV,,,,,,,,,,209920,,,data,14,en,,,,21520537,LOC-WEEKLY-005-20090922145936-03661-crawling107.us.archive.org.warc.gz,,,,,,,Supervisor Roles,RosannaK,Janet Pasion,"State of Washington, Department of Personnel",2004-09-14T19:32:56Z,2007-03-08T16:19:00Z,102,3,785,-,-,,,,,,,,,,
presentation,dot.ri.gov/contracting/quest.ppt,2.00904E+13,http://www.dot.ri.gov/contracting/quest.ppt,application/vnd.ms-powerpoint,200,MNPN3UKFYDXNQPCXZWBIM4NZGKBX7TIN,,,,,,,,,,340480,,,bid,20,en,,,,86885986,LOC-TRANSITION-011-20090416043853-00178-crawling107.us.archive.org.warc.gz,,,,,,,PowerPoint Presentation,agill,Transportation,-,2004-05-18T18:57:48Z,2008-10-22T16:59:51Z,19,13,935,-,-,,,,,,,,,,
presentation,ebuy.gsa.gov/images/advrewrite/tutorial/orderhistory.ppt,2.01008E+13,https://www.ebuy.gsa.gov/images/advrewrite/tutorial/orderhistory.ppt,application/vnd.ms-powerpoint,200,AV3ICHLAI3N4VOAHM2VCMKSSL2JYK7ZN,,,,,,,,,,1205760,,,order,13,en,,,,79277507,LOC-WEEKLY-053-20100819000752-00012-crawling107.us.archive.org.warc.gz,,,,,,,Slide 1,AndreaMcKnight,AndreaMcKnight,GSA,2008-02-05T18:32:23Z,2008-03-06T21:17:44Z,6,6,270,-,CLP FAS ppt template original Oct 2006,,,,,,,,,,
presentation,ercm.ed.gov/views/documents/communication_ponti_n_soscia.ppt,2.00912E+13,http://ercm.ed.gov/views/documents/Communication_Ponti_n_Soscia.ppt,application/vnd.ms-powerpoint,200,XQE53UJLFKVQPLEVUKWQ7IQRN5DRVAET,,,,,,,,,,1120768,,,school,61,en,,,,85380165,LOC-WEEKLY-017-20091212193442-01360-crawling100.us.archive.org.warc.gz,,,,,,,Communicating with Parents/Guardians,Virginia Beach Public Schools,hek,Virginia Beach Public Schools,2005-07-28T20:44:39Z,2007-04-16T18:53:54Z,117,28,1320,-,-,,,,,,,,,,
presentation,ethics.od.nih.gov/topics/non-fte-trainee-activities-060109.ppt,2.00906E+13,http://ethics.od.nih.gov/topics/Non-FTE-Trainee-Activities-060109.ppt,application/vnd.ms-powerpoint,200,JBTAUX3XQDVB5KHRLFMDTAO2OIJSBZST,,,,,,,,,,67072,,,awards,18,en,,,,69605748,LOC-TRANSITION-019-20090610203116-00077-crawling107.us.archive.org.warc.gz,,,,,,,"Guidelines for Non-FTE (Trainees) for NIH-Related Activities, Outside Activities and Awards",Melissa Colbert,plylerf,NIH,2009-04-27T11:57:25Z,2009-06-04T11:28:44Z,18,16,1205,-,-,,,,,,,,,,
presentation,fhwa.dot.gov/planning/freight_planning/talking_freight/talkingfreight12_14_05vp.ppt,2.01703E+13,https://www.fhwa.dot.gov/planning/freight_planning/talking_freight/talkingfreight12_14_05vp.ppt,application/vnd.ms-powerpoint,200,IMZZXWSU6TDYIMYJ7UDF7URDQODT7GDE,,,,,,,,,,35328,,,disaster,7,en,,,,237487475,LOC-QUARTERLY-007-20170321023233255-17815-9619~wbgrp-crawl202.us.archive.org~8443.warc.gz,,,,,,,Freight Issues In Disaster Response,vince.pearce,seplowj,DOT,2005-12-06T13:48:55Z,2005-12-06T20:08:18Z,9,9,322,-,Cascade,,,,,,,,,,
presentation,fire.tc.faa.gov/ppt/systems/lithsysfire12-00.ppt,2.00111E+13,http://www.fire.tc.faa.gov:80/ppt/systems/lithsysfire12-00.ppt,application/vnd.ms-powerpoint,200,HYXDTVXL7GFPSKGHH2LDC6NE3AEVV6EY,,,,,,,,,,243200,,,lithium,8,en,,,,19617410,USFEDGOV-EXTRACT-2001-20170908000000-ARCS-PART-00081-000013.arc.gz,,,,,,,No Slide Title,Dave Blake,Dave Blake,"Fire Safety Section, FAA",2000-12-04T15:07:11Z,2000-12-04T16:04:33Z,3,3,158,-,-,,,,,,,,,,
presentation,fms.treas.gov/gtas/agency_outreach_presentation_4-22_revised.ppt,2.00904E+13,http://fms.treas.gov/gtas/agency_outreach_presentation_4-22_revised.ppt,application/vnd.ms-powerpoint,200,JVFL6SETZ5OAFVBFWV3GNFBILEFX3ANU,,,,,,,,,,1003008,,,gtas,70,en,,,,8499231,LOC-TRANSITION-012-20090424033056-00875-crawling107.us.archive.org.warc.gz,,,,,,,Slide 1,FMSUser,Shannon Redding,US Treasury - FMS,2008-07-02T15:01:37Z,2009-04-23T19:48:31Z,149,47,5008,-,-,,,,,,,,,,
presentation,fsa4counselors.ed.gov/clcf/attachments/findingmoney4college0910.ppt,2.00903E+13,http://www.fsa4counselors.ed.gov/clcf/attachments/findingmoney4college0910.ppt,application/vnd.ms-powerpoint,200,RMBB566E26DXZRI3DY65GCYJEST65LDB,,,,,,,,,,265216,,,student,122,en,,,,17299536,LOC-TRANSITION-007-20090320021610-00023-crawling107.us.archive.org.arc.gz,,,,,,,PowerPoint Presentation,James Burt,#Administrator,Low + Associates,2005-08-18T16:35:40Z,2008-12-15T15:10:57Z,96,20,2589,-,-,,,,,,,,,,
presentation,goes-r.gov/downloads/goes+users'+conference+iii/session+5a+climate/3+jacobowitz.overview+of+climate+obs..ppt,2.01511E+13,http://www.goes-r.gov/downloads/GOES%20Users'%20Conference%20III/Session%205A%20Climate/3%20Jacobowitz.Overview%20of%20Climate%20Obs..ppt,application/vnd.ms-powerpoint,200,IE2ET6SFFDFCUGYCCHKAJSMQO6RW75V5,,,,,,,,,,428032,,,climate,24,en,,,,771513824,LOC-QUARTERLY-001-20151111232006466-05452-14548~wbgrp-crawl028.us.archive.org~8443.warc.gz,,,,,,,Climate Observations Requirements Document,Steve Short,Herb Jacobowitz,-,2004-03-24T23:26:58Z,2004-05-03T21:03:36Z,62,12,672,-,C:\Program Files\Microsoft Office\Templates\Presentation Designs\Soaring.pot,,,,,,,,,,
presentation,gsa.gov/graphics/admin/ae_acquisition_process_2.ppt,2.01011E+13,http://www.gsa.gov/graphics/admin/AE_Acquisition_Process_2.ppt,application/vnd.ms-powerpoint,200,B4LNXAVPPNSQF4R3WBKCEQJEGWJF6JDV,,,,,,,,,,3301888,,,design,66,en,,,,346851195,LOC-WEEKLY-062-20101128073110-00832-crawling107.us.archive.org.warc.gz,,,,,,,Slide 1,"PBS, Great Lakes Region",TokeyBradfield,GSA,2007-11-23T17:13:53Z,2009-05-28T20:27:46Z,23,29,1390,-,Stream,,,,,,,,,,
presentation,gsa.gov/graphics/pbs/abaas_training_slides_jan_24_2007_r2c15-e_0z5rdz-i34k-pr.ppt,2.01011E+13,http://www.gsa.gov/graphics/pbs/ABAAS_training_slides_Jan_24_2007_R2C15-e_0Z5RDZ-i34K-pR.ppt,application/vnd.ms-powerpoint,200,TF2F4DL7QOFULLRRTB73E74ZBKQZNEMC,,,,,,,,,,786432,,,abaas,30,en,,,,46181071,LOC-WEEKLY-058-20101101055707-01165-crawling107.us.archive.org.warc.gz,,,,,,,No Slide Title,Andy Black,BrianJSnow,GSA,2000-04-20T12:10:32Z,2010-03-03T03:51:57Z,205,14,660,-,Macintosh HD:Loose Destop files:powerpoint:GSA Powerpoint template.ppt,,,,,,,,,,
presentation,healthy.arkansas.gov/programsservices/healthstatistics/brfss/documents/hhpresentations/clay_county_2005_cahs_results.ppt,2.01011E+13,http://www.healthy.arkansas.gov/programsServices/healthStatistics/Brfss/Documents/hhPresentations/clay_county_2005_cahs_results.ppt,application/vnd.ms-powerpoint,200,UBFZKASD5THSGM4SSWO4B6QARFDMC64K,,,,,,,,,,1549312,,,county,84,en,,,,846088759,LOC-WEEKLY-062-20101128051709-00808-crawling107.us.archive.org.warc.gz,,,,,,,PowerPoint Presentation,Tara Clark-Hendrix,ldegraft-johnson,Center for Health Statistics,2001-06-06T18:08:48Z,2006-08-09T21:23:33Z,336,47,1385,-,Slit,,,,,,,,,,
